known	unknown	DDC	DDE	TFC
0693IbnAbiFathIrbili.KashfGhumma.Shia003707Vols-ara1	Shia004012	0.93571	~	~
0693IbnAbiFathIrbili.KashfGhumma.Shia003707Vols-ara1	Shia004141	0.93452	~	~
0693IbnAbiFathIrbili.KashfGhumma.Shia003707Vols-ara1	Shia004019	0.93418	~	~
0693IbnAbiFathIrbili.KashfGhumma.Shia003707Vols-ara1	Shia003760	0.93388	~	~
0694MuhibbDinTabari.Dhakhair.Shamela0001001-ara1	Shia003783	0.9424	~	~
0694MuhibbDinTabari.Dhakhair.Shamela0001001-ara1	Shia004247	0.94193	~	~
0694MuhibbDinTabari.RiyadNadira.Shamela0008657-ara1	Shia004247	0.94713	~	~
0696IbnZahiri.Mashyakha.JK009154-ara1	Shia003157Vols_c	0.93633	~	~
0698SunqurMughani.JuzMashyakhatIbnSasra.Shamela0010076-ara1	Shia003157Vols_b	0.94605	~	~
0699AbuMuhammadLakhmiShafici.NuhzatKhatir.ShamAY0032876-ara1	Shia003157Vols_c	0.94569	~	~
0699AbuMuhammadLakhmiShafici.NuhzatKhatir.ShamAY0032876-ara1	Shia003430Vols	0.93904	~	~
0699IbnMaythamBahrani.NajatFiQiyama.Shia004009-ara1	Shia004009	0.94997	~	~
0699IbnMaythamBahrani.QawacidMaram.Shia004010-ara1	Shia004010	0.96736	~	~
0699ShihabDinIshbiliLakhmi.MukhtasarKhilafiyyat.Shamela0006227-ara1	Shia003470	0.93048	~	~
0700IbnAbiBakrAnsariBurri.JawharaFiNasab.Shia003444-ara1	Shia003444	0.98394	~	~
0700IbnAbiBakrAnsariBurri.JawharaFiNasab.Shia003444-ara1	Shia003714Vols	0.94245	~	~
0700IbnAbiBakrAnsariBurri.JawharaFiNasab.Shia003444-ara1	Shia003465Vols	0.93898	~	~
0700IbnAbiBakrAnsariBurri.JawharaFiNasab.Shia003444-ara1	Shia003425	0.93272	~	~
0700IbnAbiBakrAnsariBurri.JawharaFiNasab.Shia003444-ara1	Shia003512Vols_a	0.93186	~	~
0700IbnYusufIbnJabar.NahjIman.Shia003710-ara1	Shia003710	0.9673	~	~
0700IbnYusufIbnJabar.NahjIman.Shia003710-ara1	Shia003851Vols	0.94481	~	~
0700IbnYusufIbnJabar.NahjIman.Shia003710-ara1	Shia003707Vols	0.94383	~	~
0700IbnYusufIbnJabar.NahjIman.Shia003710-ara1	Shia002958	0.93994	~	~
0700IbnYusufIbnJabar.NahjIman.Shia003710-ara1	Shia003760	0.93912	~	~
0700IbnYusufIbnJabar.NahjIman.Shia003710-ara1	Shia003684Vols	0.93724	~	~
0700IbnYusufIbnJabar.NahjIman.Shia003710-ara1	Shia003768	0.93057	~	~
0700MuhammadIbnHasanQummi.CiqdNadid.Shia001382-ara1	Shia003768	0.93479	~	~
0700MuhammadIbnHasanQummi.CiqdNadid.Shia001382-ara1	Shia003707Vols	0.93469	~	~
0700MuhammadIbnMuhammadSabzawari.MacarijYaqin.Shia004012-ara1	Shia004012	0.97176	~	~
0700MuhammadIbnMuhammadSabzawari.MacarijYaqin.Shia004012-ara1	Shia003707Vols	0.94292	~	~
0700MuhammadIbnMuhammadSabzawari.MacarijYaqin.Shia004012-ara1	Shia003878Vols	0.93191	~	~
0700MuhammadIbnSacidRawandi.CujalatMacrifa.Shia004011-ara1	Shia004011	0.95897	123.72	~
0701SharafDinYunini.Mashyakha.Shamela0026722-ara1	Shia003105Vols	0.93198	~	~
0701SharafDinYunini.Mashyakha.Shamela0026722-ara1	Shia003157Vols_d	0.93195	~	~
0702IbnDaqiqCidQushayri.SharhArbacinaNawawiyya.Shamela0011244-ara1	Shia003154Vols	0.94382	~	~
0702IbnDaqiqCidQushayri.SharhArbacinaNawawiyya.Shamela0011244-ara1	Shia004518	0.93753	~	~
0702IbnDaqiqCidQushayri.SharhArbacinaNawawiyya.Shamela0011244-ara1	Shia004528	0.93303	~	~
0703MuhammadMarrakushi.DhaylWaTakmila.Shamela0001030-ara1	Shia003236Vols	0.93931	~	~
0703MuhammadMarrakushi.DhaylWaTakmila.Shamela0001030-ara1	Shia003157Vols_c	0.93693	~	~
0705IbnYusufHilli.CudadQawiyya.Shia003711-ara1	Shia003711	0.96744	~	~
0705SharafDinDimyatti.AhadithCawali.Shamela0030558-ara1	Shia003430Vols	0.93639	~	~
0705SharafDinDimyatti.AhadithCawali.Shamela0030558-ara1	Shia004237	0.9306	~	~
0705SharafDinDimyatti.ArbacunaAbdal.Shamela0010447-ara1	Shia003157Vols_b	0.93713	~	~
0705SharafDinDimyatti.ArbacunaAbdal.Shamela0010447-ara1	Shia003487	0.93115	~	~
0705SharafDinDimyatti.JuzMusafahatMuslim.Shamela0026565-ara1	Shia003487	0.94246	~	~
0705SharafDinDimyatti.JuzMusafahatMuslim.Shamela0026565-ara1	Shia003157Vols_c	0.93453	~	~
0705SharafDinDimyatti.JuzMusafahatMuslim.Shamela0026565-ara1	Shia003105Vols	0.9308	~	~
0705SharafDinDimyatti.JuzMusafahatMuslim.Shamela0026565-ara1	Shia003157Vols_d	0.93013	~	~
0705SharafDinDimyatti.MucjamShuyukh.Shamela0030646-ara1	Shia003157Vols_c	0.95473	~	~
0705SharafDinDimyatti.MucjamShuyukh.Shamela0030646-ara1	Shia003430Vols	0.94148	~	~
0705SharafDinDimyatti.MucjamShuyukh.Shamela0030646-ara1	Shia003157Vols_b	0.93792	~	~
0705SharafDinDimyatti.MucjamShuyukh.Shamela0030646-ara1	Shia003236Vols	0.93202	~	~
0705SharafDinDimyatti.Muwafaqiyyat.Shamela0030700-ara1	Shia003157Vols_c	0.9439	~	~
0705SharafDinDimyatti.Muwafaqiyyat.Shamela0030700-ara1	Shia003430Vols	0.93506	~	~
0705SharafDinDimyatti.Muwafaqiyyat.Shamela0030700-ara1	Shia003488Vols	0.93118	~	~
0705SharafDinDimyatti.Muwafaqiyyat.Shamela0030700-ara1	Shia003487	0.93074	~	~
0705SharafDinDimyatti.Tasalli.Shamela0022301-ara1	Shia003060Vols	0.94234	~	~
0705SharafDinDimyatti.Tasalli.Shamela0022301-ara1	Shia003430Vols	0.93969	~	~
0705SharafDinDimyatti.Tasalli.Shamela0022301-ara1	Shia003488Vols	0.93961	~	~
0705SharafDinDimyatti.Tasalli.Shamela0022301-ara1	Shia003230Vols	0.93314	~	~
0711IbnManzurIfriqi.LisanCarab.Shamela0001687-ara1	Shia003936Vols	0.99096	~	0.96677
0711IbnManzurIfriqi.SururNafs.JK011032-ara1	Shia003634Vols	0.93555	~	~
0715SafiHindi.NihayatWusul.Sham19Y0016562-ara1	Shia002924Vols	0.93206	~	~
0716NajmDinTufi.DarQawlQabih.Sham19Y0148531-ara1	Shia002916	0.93318	~	~
0718IbnAhmadNabulusi.Cawali.ShamAY0033532-ara1	Shia003157Vols_c	0.94444	~	~
0720IbnNashwDimashqi.CawaliWaFawaid.ShamAY0032918-ara1	Shia003157Vols_b	0.93587	~	~
0724IbnCattar.CuddaFiSharhCumda.Sham19Y0014224-ara1	Shia003317Vols	0.94059	~	~
0724IbnCattar.IctiqadKhalis.Sham19Y0014088-ara1	Shia003317Vols	0.94089	~	~
0724IbnCattar.IctiqadKhalis.Sham19Y0014088-ara1	Shia004528	0.93935	~	~
0724IbnCattar.IctiqadKhalis.Sham19Y0014088-ara1	Shia004541	0.93877	~	~
0724IbnCattar.IctiqadKhalis.Sham19Y0014088-ara1	Shia004518	0.93358	~	~
0724IbnCattar.Tusaciyat.ShamAY0033569-ara1	Shia003105Vols	0.94022	~	~
0724IbnCattar.Tusaciyat.ShamAY0033569-ara1	Shia003230Vols	0.93545	~	~
0724IbnCattar.Tusaciyat.ShamAY0033569-ara1	Shia003697	0.93508	~	~
0724IbnCattar.Tusaciyat.ShamAY0033569-ara1	Shia003699	0.93307	~	~
0724IbnCattar.Tusaciyat.ShamAY0033569-ara1	Shia003157Vols_d	0.93227	~	~
0726CallamaHilli.KashfMurad.Shia004016-ara1	Shia004017	0.97708	~	~
0726CallamaHilli.KashfMurad.Shia004016-ara1	Shia004016	0.95769	~	~
0726CallamaHilli.KashfYaqin.Shia003712-ara1	Shia004060	0.94279	~	~
0726CallamaHilli.KashfYaqin.Shia003712-ara1	Shia003707Vols	0.94151	~	~
0726CallamaHilli.KashfYaqin.Shia003712-ara1	Shia003800Vols	0.93769	~	~
0726CallamaHilli.KhulasatAqwal.Shia002940-ara1	Shia002940	0.96678	~	~
0726CallamaHilli.KitabAlfayn.Shia004015-ara1	Shia004015	0.97875	~	~
0726CallamaHilli.MabadiWusul.Shia002754-ara1	Shia002924Vols	0.93107	~	~
0726CallamaHilli.MinhajKarama.Shia004019-ara1	Shia004019	0.96038	~	~
0726CallamaHilli.MinhajKarama.Shia004019-ara1	Shia003707Vols	0.94688	~	~
0726CallamaHilli.MinhajKarama.Shia004019-ara1	Shia004482	0.94152	~	~
0726CallamaHilli.MinhajKarama.Shia004019-ara1	Shia004620	0.93969	~	~
0726CallamaHilli.MinhajKarama.Shia004019-ara1	Shia004335	0.93874	~	~
0726CallamaHilli.MinhajKarama.Shia004019-ara1	Shia003800Vols	0.93255	~	~
0726CallamaHilli.NaficYawmHashr.Shia004013-ara1	Shia004013	0.97129	~	~
0726CallamaHilli.NaficYawmHashr.Shia004013-ara1	Shia004047	0.93555	~	~
0726CallamaHilli.NaficYawmHashr.Shia004013-ara1	Shia004039	0.93279	~	~
0726CallamaHilli.NahjHaqq.Shia004020-ara1	Shia004020	0.96974	~	~
0728IbnMutahharZaydi.CuqudCiqyan.Zaydiyya0000373Vols-ara1	Shia003707Vols	0.94366	~	~
0728IbnMutahharZaydi.CuqudCiqyan.Zaydiyya0000373Vols-ara1	Shia004482	0.93115	~	~
0728IbnTaymiyya.AmradQulub.JK000079-ara1	Shia004518	0.93125	~	~
0728IbnTaymiyya.ArbacunaTaymiyya.Shamela0009370-ara1	Shia003157Vols_d	0.94605	~	~
0728IbnTaymiyya.BayanTalbisJahmiyya.Shamela0002864-ara1	Shia004026	0.93312	~	~
0728IbnTaymiyya.BayanTalbisJahmiyya.Shamela0002864-ara1	Shia004499Vols	0.93002	~	~
0728IbnTaymiyya.DaqaiqTafsir.Shia002642Vols-ara1	Shia004518	0.93626	~	~
0728IbnTaymiyya.FatawaKubra.Shamela0009690-ara1	Shia004503	0.93507	~	~
0728IbnTaymiyya.FurqanBaynaAwliya.ShamAY0034364-ara1	Shia004518	0.93622	~	~
0728IbnTaymiyya.HamawiyyaKubra.Shamela0018381-ara1	Shia004541	0.9353	~	~
0728IbnTaymiyya.HamawiyyaKubra.Shamela0018381-ara1	Shia004257	0.93278	~	~
0728IbnTaymiyya.HuquqAlBayt.Shamela0011162-ara1	Shia004518	0.94662	~	~
0728IbnTaymiyya.HuquqAlBayt.Shamela0011162-ara1	Shia004520	0.93356	~	~
0728IbnTaymiyya.HuquqAlBayt.Shamela0011162-ara1	Shia004528	0.93088	~	~
0728IbnTaymiyya.Imama.ShamAY0035288-ara1	Shia004518	0.94064	~	~
0728IbnTaymiyya.Intisar.ShamAY0038316-ara1	Shia004537	0.9311	~	~
0728IbnTaymiyya.IqtidaSirat.Shamela0011620-ara1	Shia004518	0.93697	~	~
0728IbnTaymiyya.IqtidaSirat.Shamela0011620-ara1	Shia003684Vols	0.93676	~	~
0728IbnTaymiyya.IqtidaSirat.Shamela0011620-ara1	Shia004541	0.93495	~	~
0728IbnTaymiyya.Istighatha.Sham19Y0018328-ara1	Shia004541	0.93537	~	~
0728IbnTaymiyya.JamicMasail.Shamela0022797-ara1	Shia004503	0.93947	~	~
0728IbnTaymiyya.JamicMasail.Shamela0022797-ara1	Shia004518	0.93592	~	~
0728IbnTaymiyya.JamicMasail.Shamela0022797-ara1	Shia004541	0.93086	~	~
0728IbnTaymiyya.JamicRasail.Shamela0022653-ara1	Shia004503	0.93271	~	~
0728IbnTaymiyya.JawabSahih.Shamela0000170-ara1	Shia004518	0.93918	~	~
0728IbnTaymiyya.KhilafaWaMulk.JK006983-ara1	Shia004518	0.9413	~	~
0728IbnTaymiyya.MajmucatRasailWaMasail.ShamAY0034371-ara1	Shia004503	0.93433	~	~
0728IbnTaymiyya.MajmucatRasailWaMasail.ShamAY0034371-ara1	Shia004518	0.93165	~	~
0728IbnTaymiyya.MajmucFatawa.Shamela0007289-ara1	Shia004503	0.93488	~	~
0728IbnTaymiyya.MustadrakCalaMajmucFatawa.Shamela0010284-ara1	Shia004541	0.94044	~	~
0728IbnTaymiyya.MustadrakCalaMajmucFatawa.Shamela0010284-ara1	Shia004537	0.93483	~	~
0728IbnTaymiyya.QacidaJalila.Shamela0022649-ara1	Shia004518	0.94618	~	~
0728IbnTaymiyya.QacidaJalila.Shamela0022649-ara1	Shia004541	0.93356	~	~
0728IbnTaymiyya.QacidaJalila.Shamela0022649-ara1	Shia004528	0.93191	~	~
0728IbnTaymiyya.RafcMalam.ShamAY0034383-ara1	Shia004537	0.94312	~	~
0728IbnTaymiyya.RafcMalam.ShamAY0034383-ara1	Shia004512	0.93874	~	~
0728IbnTaymiyya.RafcMalam.ShamAY0034383-ara1	Shia004039	0.93671	~	~
0728IbnTaymiyya.RasHusayn.JK010892-ara1	Shia003713	0.99022	85.34	0.97353
0728IbnTaymiyya.RisalaTadmuriyya.Shamela0022666-ara1	Shia004503	0.93918	~	~
0728IbnTaymiyya.TalkhisIstighatha.ShamAY0034352-ara1	Shia004518	0.93911	~	~
0728IbnTaymiyya.TalkhisIstighatha.ShamAY0034352-ara1	Shia004541	0.93045	~	~
0728IbnTaymiyya.TuhfaCiraqiyya.JK000075-ara1	Shia004518	0.93068	~	~
0728IbnTaymiyya.WasiyyaKubra.ShamAY0034401-ara1	Shia004520	0.93755	~	~
0728IbnTaymiyya.WasiyyaKubra.ShamAY0034401-ara1	Shia004528	0.93718	~	~
0728IbnTaymiyya.WasiyyaKubra.ShamAY0034401-ara1	Shia004518	0.93628	~	~
0729AbuNunDabusi.Mucjam.ShamAY0032838-ara1	Shia003157Vols_c	0.95288	~	~
0729AbuNunDabusi.Mucjam.ShamAY0032838-ara1	Shia003157Vols_b	0.93193	~	~
0733IbnJamacaBadrDinHamawi.Fawaid.Shamela0029802-ara1	Shia003157Vols_d	0.93704	~	~
0733IbnJamacaBadrDinHamawi.Fawaid.Shamela0029802-ara1	Shia003105Vols	0.93383	~	~
0733IbnJamacaBadrDinHamawi.IdahDalil.Shamela0006547-ara1	Shia004533	0.94826	~	~
0733IbnJamacaBadrDinHamawi.IdahDalil.Shamela0006547-ara1	Shia004506	0.93798	~	~
0733IbnJamacaBadrDinHamawi.IdahDalil.Shamela0006547-ara1	Shia002905Vols	0.93772	~	~
0733IbnJamacaBadrDinHamawi.IdahDalil.Shamela0006547-ara1	Shia004047	0.93693	~	~
0733IbnJamacaBadrDinHamawi.IdahDalil.Shamela0006547-ara1	Shia004257	0.93361	~	~
0733IbnJamacaBadrDinHamawi.Mashyakha.Shamela0030327-ara1	Shia003430Vols	0.95321	~	~
0733IbnJamacaBadrDinHamawi.Mashyakha.Shamela0030327-ara1	Shia003157Vols_c	0.94366	~	~
0733IbnJamacaBadrDinHamawi.Mashyakha.Shamela0030327-ara1	Shia003487	0.9383	~	~
0733IbnJamacaBadrDinHamawi.Mashyakha.Shamela0030327-ara1	Shia003236Vols	0.9319	~	~
0734IbnSayyidNas.AhadithCawal.ShamAY0033538-ara1	Shia003488Vols	0.9375	~	~
0734IbnSayyidNas.CuyunAthar.Shia003714Vols-ara1	Shia003714Vols	0.99144	~	0.9761
0734IbnSayyidNas.CuyunAthar.Shia003714Vols-ara1	Shia003512Vols_a	0.95602	~	~
0734IbnSayyidNas.CuyunAthar.Shia003714Vols-ara1	Shia003660Vols	0.94202	~	~
0734IbnSayyidNas.CuyunAthar.Shia003714Vols-ara1	Shia003465Vols	0.93082	~	~
0734IbnSayyidNas.NafhShadhi.Sham19Y0016599-ara1	Shia003425	0.93106	~	~
0737IbnMuhammadIbnHajjFasi.Madkhal.Shamela0011406-ara1	Shia002905Vols	0.93538	~	~
0738TaqiDinUshnuhi.Mashyakha.ShamAY0032866-ara1	Shia003157Vols_c	0.93898	~	~
0739Birzali.Mashyakha.Shamela0005724-ara1	Shia003060Vols	0.93407	~	~
0739Birzali.Mashyakha.Shamela0005724-ara1	Shia004237	0.93103	~	~
0740IbnDawudHilli.Rijal.Shia002941-ara1	Shia002941	0.98572	~	0.98521
0741KhatibTabrizi.Ikmal.Shia002942-ara1	Shia002942	0.99693	~	0.98652
0742Mizzi.TahdhibKamal.Shamela0003722-ara1	Shia003241Vols_a	0.94492	~	~
0744IbnCabdHadi.TacliqaCalaCilal.Shamela0011569-ara1	Shia003060Vols	0.93491	~	~
0745AbuHayyanGharnati.HadithShuyukhBaghdad.ShamAY0032770-ara1	Shia003157Vols_c	0.94594	~	~
0748Dhahabi.Culuww.Shamela0006463-ara1	Shia004341	0.94763	~	~
0748Dhahabi.Culuww.Shamela0006463-ara1	Shia003470	0.93945	~	~
0748Dhahabi.MacrifaQurraKibar.JK000443-ara1	Shia003241Vols_b	0.94675	~	~
0748Dhahabi.MizanIctidal.JK001293BK1-ara1	Shia003306Vols	0.99157	~	0.96333
0748Dhahabi.MizanIctidal.JK001293BK1-ara1	Shia003341Vols	0.94307	~	~
0748Dhahabi.MucjamLatif.ShamAY0033668-ara1	Shia003157Vols_c	0.93951	~	~
0748Dhahabi.MughniFiDucafa.JK001307-ara1	Shia003306Vols	0.93755	~	~
0748Dhahabi.MukhtasarMinDubaythi.JK009161-ara1	Shia003278	0.9893	~	0.95728
0748Dhahabi.MuntaqaMinMinhajIctidal.JK001173-ara1	Shia004503	0.9434	~	~
0748Dhahabi.RisalaTuruqHadith.Shamela0002582-ara1	Shia004303	0.95813	~	~
0748Dhahabi.SiyarAclamNubala.Shamela0010906-ara1	Shia003512Vols_a	0.98015	~	0.93902
0748Dhahabi.SiyarAclamNubala.Shamela0010906-ara1	Shia003714Vols	0.95363	~	~
0748Dhahabi.TadhhibTahdhib.Sham19Y0149213-ara1	Shia003283Vols_b	0.93373	~	~
0748Dhahabi.TadhhibTahdhib.Sham19Y0149213-ara1	Shia003352	0.93101	~	~
0748Dhahabi.TadhhibTahdhib.Sham19Y0149213-ara1	Shia003512Vols_b	0.93059	~	~
0748Dhahabi.TadhkiratHuffaz.JK000532-ara1	Shia003279Vols	0.96132	~	~
0748Dhahabi.TadhkiratHuffaz.JK000532-ara1	Shia003044Vols	0.93853	~	~
0748Dhahabi.TadhkiratHuffaz.JK000532-ara1	Shia003430Vols	0.93804	~	~
0748Dhahabi.TarikhIslam.Shamela0035100-ara1	Shia003512Vols_a	0.94585	~	~
0748Dhahabi.TarikhIslam.Shamela0035100-ara1	Shia004247	0.93825	~	~
0748Dhahabi.TarjamatImamMuslim.Shamela0029830-ara1	Shia003236Vols	0.93053	~	~
0748IbnDimyati.Hadith.ShamAY0032872-ara1	Shia003157Vols_c	0.94846	~	~
0748IbnDimyati.Hadith.ShamAY0032872-ara1	Shia003157Vols_b	0.93747	~	~
0748IbnDimyati.Mustafad.Shamela0023764BK4-ara1	Shia003310	0.98523	~	0.94301
0748IbnDimyati.Mustafad.Shamela0023764BK4-ara1	Shia003512Vols_b	0.95177	~	~
0748IbnDimyati.Mustafad.Shamela0023764BK4-ara1	Shia003236Vols	0.94944	~	~
0748IbnDimyati.Mustafad.Shamela0023764BK4-ara1	Shia003278	0.93516	~	~
0748IbnDimyati.Mustafad.Shamela0023764BK4-ara1	Shia003283Vols_b	0.93185	~	~
0749BadrDinMisriMuradi.JanaDani.Shamela0026099-ara1	Shia003952Vols	0.93486	~	~
0750IbnLuyunTujibi.InalaCilmiyya.LMN20200928-ara1	Shia004541	0.93057	~	~
0750IbnYusufZarandi.MacarijWusul.Shia003716-ara1	Shia003716	0.9626	~	~
0750IbnYusufZarandi.NazmDurar.Shia002213-ara1	Shia003768	0.94588	~	~
0751IbnQayyimJawziyya.DaWaDawa.ShamAY0038516-ara1	Shia004541	0.94233	~	~
0751IbnQayyimJawziyya.DaWaDawa.ShamAY0038516-ara1	Shia003684Vols	0.93872	~	~
0751IbnQayyimJawziyya.DaWaDawa.ShamAY0038516-ara1	Shia004067	0.93765	~	~
0751IbnQayyimJawziyya.DaWaDawa.ShamAY0038516-ara1	Shia003317Vols	0.93177	~	~
0751IbnQayyimJawziyya.HidayatHayara.ShamAY0034430-ara3	Shia004518	0.93368	~	~
0751IbnQayyimJawziyya.KafiyaShafiya.ShamAY0038329-ara1	Shia004506	0.93114	~	~
0751IbnQayyimJawziyya.TibbNabawi.Shia004672-ara1	Shia004672	0.96732	~	~
0751IbnQayyimJawziyya.ZadMacad.Shamela0021713-ara1	Shia004520	0.93873	~	~
0751IbnQayyimJawziyya.ZadMacad.Shamela0021713-ara1	Shia004528	0.93145	~	~
0756CadudDinIji.Mawaqif.Shia002215Vols-ara1	Shia004501Vols	0.94048	~	~
0756TaqiDinSubki.Fatawa.Shamela0011498-ara1	Shia003689	0.93115	~	~
0756TaqiDinSubki.QadaArab.Sham19Y0018610-ara1	Shia004039	0.93006	~	~
0756TaqiDinSubki.SayfSaqil.Shia002214-ara1	Shia004039	0.93179	~	~
0756TaqiDinSubki.ShifaSiqam.Shia004509-ara1	Shia004509	0.97864	~	~
0756TaqiDinSubki.ShifaSiqam.Shia004509-ara1	Shia004527	0.95663	~	~
0758NajmDinTarsusi.AhadithMuwafaqat.ShamAY0038086-ara1	Shia003105Vols	0.9357	~	~
0758NajmDinTarsusi.AhadithMuwafaqat.ShamAY0038086-ara1	Shia003487	0.93266	~	~
0758NajmDinTarsusi.TuhfatTurk.JK011044-ara1	Shia003634Vols	0.9464	~	~
0758NajmDinTarsusi.TuhfatTurk.JK011044-ara1	Shia004070	0.93221	~	~
0761IbnKaykaldiCalai.ArbacinMughniyya.ShamAY0033598-ara1	Shia003230Vols	0.95051	~	~
0761IbnKaykaldiCalai.ItharatFawaid.Shamela0022882-ara1	Shia003157Vols_c	0.94158	~	~
0761IbnKaykaldiCalai.ItharatFawaid.Shamela0022882-ara1	Shia003430Vols	0.9406	~	~
0761IbnKaykaldiCalai.MajmucRasail.Sham19Y0016928-ara1	Shia004527	0.93529	~	~
0761IbnKaykaldiCalai.TahqiqMunifRutba.Shamela0011088-ara1	Shia003317Vols	0.93895	~	~
0761JamalDinIbnHisham.MughniLabib.Shia003952Vols-ara1	Shia003952Vols	0.98325	~	~
0762MughultayIbnQilij.IkmalTahdhib.Shamela0036515-ara1	Shia003352	0.93432	~	~
0762MughultayIbnQilij.IkmalTahdhib.Shamela0036515-ara1	Shia003146Vols	0.93162	~	~
0762MughultayIbnQilij.IsharaIlaSira.Sham19Y0122236-ara1	Shia003616Vols	0.93025	~	~
0764IbnShakirKutubi.FawatWafayat.Shamela0001003-ara1	Shia003591Vols	0.97111	~	~
0764Safadi.NaktHimyan.Shamela0028182-ara1	Shia003564Vols	0.93262	~	~
0764Safadi.ShucurBiCur.JK001233-ara1	Shia003564Vols	0.93717	~	~
0764Safadi.WafiBiWafayat.JK003609-ara1	Shia003564Vols	0.99476	~	0.95404
0765AbuMahasinHusayni.DhaylTadhkira.Shamela0007307-ara1	Shia003313	0.93989	~	~
0765AbuMahasinHusayni.IkmalLiRijal.Shamela0005850-ara1	Shia003314	0.95767	~	~
0768Yafici.MarhamCilalMucdila.JK001140-ara1	Shia004541	0.93093	~	~
0768Yafici.MiratJinan.Shamela0009091-ara1	Shia003826	0.93382	~	~
0769IbnCabdAllahTaqiDinShibli.AkamMarjan.JK000940-ara1	Shia003593Vols	0.93176	~	~
0771Subki.MucidNicam.Sham19Y0016728-ara1	Shia004512	0.93337	~	~
0771Subki.MucjamShuyukh.Shamela0026389-ara1	Shia003105Vols	0.95111	~	~
0771Subki.MucjamShuyukh.Shamela0026389-ara1	Shia003157Vols_d	0.93735	~	~
0771Subki.TabaqatShaficiyyaKubra.JK000914-ara1	Shia003230Vols	0.93366	~	~
0774IbnKathir.Bidaya.Shamela0004445-ara1	Shia003593Vols	0.99269	~	0.97429
0774IbnKathir.FadailQuran.Shamela0022800-ara1	Shia003593Vols	0.93265	~	~
0774IbnKathir.JamicMasanid.Shamela0021809-ara1	Shia003470	0.95042	~	~
0774IbnKathir.JamicMasanid.Shamela0021809-ara1	Shia004341	0.9434	~	~
0774IbnKathir.JamicMasanid.Shamela0021809-ara1	Shia004243Vols	0.93167	~	~
0774IbnKathir.JamicMasanid.Shamela0021809-ara1	Shia004246	0.931	~	~
0774IbnKathir.NihayaFiFitan.Shamela0011818-ara1	Shia003470	0.936	~	~
0774IbnKathir.QisasAnbiya.Shia003721Vols-ara1	Shia003721Vols	0.98377	~	0.94554
0774IbnKathir.QisasAnbiya.Shia003721Vols-ara1	Shia003593Vols	0.94402	~	~
0774IbnKathir.TafsirQuran.Shamela0008473-ara1	Shia003461Vols	0.93	~	~
0774IbnKathir.TalkhisKitabIstighatha.JK000383-ara1	Shia004518	0.93779	~	~
0774IbnKathir.TuhfatTalib.Shamela0009978-ara1	Shia004247	0.93968	~	~
0774IbnMuhammadShamsDinIbnMawsili.MukhtasarSawaciqMursala.ShamAY0037747-ara2	Shia004503	0.93825	~	~
0774IbnMuhammadShamsDinIbnMawsili.MukhtasarSawaciqMursala.ShamAY0037747-ara2	Shia002905Vols	0.93559	~	~
0775IbnAbiWafa.JawahirMudiya.JK000806-ara1	Shia003310	0.93088	~	~
0775IbnAbiWafa.JawahirMudiya.JK000806-ara1	Shia003512Vols_b	0.93009	~	~
0776JamalDinSurramarri.KhasaisSayyidCalamin.Sham19Y0020594-ara1	Shia004520	0.94393	~	~
0776JamalDinSurramarri.KhasaisSayyidCalamin.Sham19Y0020594-ara1	Shia004528	0.93523	~	~
0776JamalDinSurramarri.NahjRashad.Sham19Y0013637-ara1	Shia004541	0.95423	~	~
0776JamalDinSurramarri.NahjRashad.Sham19Y0013637-ara1	Shia003317Vols	0.9473	~	~
0776JamalDinSurramarri.NahjRashad.Sham19Y0013637-ara1	Shia004539	0.93585	~	~
0776JamalDinSurramarri.NahjRashad.Sham19Y0013637-ara1	Shia004528	0.93408	~	~
0776JamalDinSurramarri.NahjRashad.Sham19Y0013637-ara1	Shia004067	0.93249	~	~
0776JamalDinSurramarri.NahjRashad.Sham19Y0013637-ara1	Shia004019	0.93144	~	~
0778AbuHafsMaraghi.Mashyakha.Shamela0027104-ara1	Shia003157Vols_d	0.94586	~	~
0778BadrDinBacli.ManhajQawim.Shamela0009859-ara1	Shia004512	0.93166	~	~
0778BadrDinBacli.ManhajQawim.Shamela0009859-ara1	Shia004537	0.9315	~	~
0780IbnHasanQurashi.MinhajMuttaqin.Zaydiyya0000263-ara1	Shia004501Vols	0.93312	~	~
0783IbnHadida.MisbahMudi.Sham19Y0007233-ara1	Shia004247	0.93571	~	~
0785IbnMuhammadShamsDinManbiji.TasliyatAhlMasaib.Shamela0021502-ara1	Shia004247	0.93741	~	~
0786IbnMuhammadBabarti.SharhWasiyyatAbiHanifa.ShamAY0035746-ara1	Shia004506	0.93796	~	~
0786ShahidAwwal.DurraBahira.Shia003723-ara1	Shia003723	0.99192	29.21	0.95919
0790IbnMusaGharnatiShatibi.Ictisam.Shamela0036558-ara1	Shia004541	0.93965	~	~
0790IbnMusaGharnatiShatibi.Ictisam.Shamela0036558-ara1	Shia004067	0.9373	~	~
0790IbnMusaGharnatiShatibi.Ictisam.Shamela0036558-ara1	Shia003684Vols	0.937	~	~
0790IbnMusaGharnatiShatibi.Ictisam.Shamela0036558-ara1	Shia004537	0.93459	~	~
0790IbnMusaGharnatiShatibi.Ictisam.Shamela0036558-ara1	Shia003317Vols	0.93113	~	~
0790IbnMusaGharnatiShatibi.Ictisam.Shamela0036558-ara1	Shia003724	0.93076	~	~
